"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"144","Organisations like @prasarbharati, @nipponindiamf, @njwealth and a host of organisations associated with PHD Chambe… https://t.co/vnSQtpqZ5E",FALSE,47897,NA,2020-04-11 15:14:10,TRUE,NA,"1248992744544112644",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",5763,FALSE,FALSE,NA,NA
"145","Here’s the first day of #SangeetSetu. 

Seeing such wonderful performances will make you happy. Do watch it tomorro… https://t.co/eOZp5cHPFt",FALSE,62948,NA,2020-04-10 17:34:42,TRUE,NA,"1248665722626007040",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",7941,FALSE,FALSE,NA,NA
"146","Great! 

Need maximum number of people to have Aarogya Setu on their phones. Let’s keep urging citizens to download… https://t.co/WW22i7zdSo",FALSE,55249,NA,2020-04-10 17:32:33,TRUE,NA,"1248665183922180097",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",6610,FALSE,FALSE,NA,NA
"147","Good endeavour by @TSeries and @RedFMIndia. 

Enjoy the music, stay home and make the fight against Coronavirus str… https://t.co/nb28LF8HlS",FALSE,20041,NA,2020-04-10 17:31:58,TRUE,NA,"1248665036387581952",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",2830,FALSE,FALSE,NA,NA
"148","This gesture by Prosus will have a positive impact on many lives. It will sharpen our fight against COVID-19. https://t.co/TfUj7D8vKy",FALSE,28360,NA,2020-04-10 17:31:06,FALSE,NA,"1248664818136956928",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",3713,FALSE,FALSE,NA,NA
"149","Salute to all those at the forefront of fighting COVID-19!

Passionate and creative rendition by @_MohitChauhan. https://t.co/A59JVKTirM",FALSE,25271,NA,2020-04-10 17:29:31,FALSE,NA,"1248664420529496064",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",3090,FALSE,FALSE,NA,NA
"150","I laud the @IRCTCofficial family for their contribution to defeat Coronavirus. #IndiaFightsCorona https://t.co/jAUXJxTaqf",FALSE,27017,NA,2020-04-10 17:29:04,FALSE,NA,"1248664307623014400",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",3281,FALSE,FALSE,NA,NA
"151","Very good gesture by @Olacabs Group. Important for all of us to work together to make India free from COVID-19.… https://t.co/zL7wqmQ0dp",FALSE,25142,NA,2020-04-10 17:28:29,TRUE,NA,"1248664158897229824",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",3197,FALSE,FALSE,NA,NA
"152","Had fruitful discussion with my friend, Japanese PM @abeshinzo about the COVID-19 pandemic . The <U+0001F1EE><U+0001F1F3><U+0001F1EF><U+0001F1F5> Special Strat… https://t.co/3Bn6DryJzk",FALSE,146085,NA,2020-04-10 07:23:31,TRUE,NA,"1248511914411544577",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",17201,FALSE,FALSE,NA,NA
"153","Spoke today with Prime Minister of Nepal, Shri @kpsharmaoli. We discussed the prevailing situation due to COVID-19.… https://t.co/bV6hPtr9cG",FALSE,67449,NA,2020-04-10 07:22:29,TRUE,NA,"1248511653681025029",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",7831,FALSE,FALSE,NA,NA
"154","Thank you President @jairbolsonaro.  The India-Brazil partnership is stronger than ever in these challenging times.… https://t.co/z19ufJeswo",FALSE,59933,NA,2020-04-10 04:46:52,TRUE,NA,"1248472491321724930",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",9422,FALSE,FALSE,NA,NA
"155","We have to jointly fight this pandemic. 

India is ready to do whatever is possible to help our friends. 

Praying… https://t.co/XfJAbudSFc",FALSE,97241,NA,2020-04-10 04:44:39,TRUE,NA,"1248471935656194051",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",14117,FALSE,FALSE,NA,NA
"156","Lord Christ devoted his life to serving others. His courage and righteousness stand out and so does his sense of ju… https://t.co/uVhPNPV2au",FALSE,137543,NA,2020-04-10 03:11:53,TRUE,NA,"1248448590202245120",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",14800,FALSE,FALSE,NA,NA
"157","Excellent gesture! 

Kudos to the artists for coming together for this. 

It would be a treat to listen. https://t.co/buxBrNZ4Sz",FALSE,33811,NA,2020-04-09 12:15:46,FALSE,NA,"1248223073511206912",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","narendramodi",5789,FALSE,FALSE,NA,NA
"158","<U+0926><U+0947><U+0936><U+0935><U+093E><U+0938><U+093F><U+092F><U+094B><U+0902> <U+0915><U+0947> <U+0910><U+0938><U+0947> <U+0938><U+0941><U+0935><U+093F><U+091A><U+093E><U+0930> <U+0914><U+0930> <U+0936><U+0941><U+092D><U+0915><U+093E><U+092E><U+0928><U+093E><U+090F><U+0902> <U+0939><U+0940> <U+0924><U+094B> <U+0938><U+092C><U+0938><U+0947> <U+092C><U+0921><U+093C><U+093E> <U+0938><U+0902><U+092C><U+0932> <U+0939><U+0948><U+0902>... https://t.co/lVqx6wgI9o",FALSE,100189,NA,2020-04-09 12:14:57,FALSE,NA,"1248222869416341504",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","narendramodi",13023,FALSE,FALSE,NA,NA
"159","<U+092F><U+0939><U+0940> <U+0924><U+094B> <U+092E><U+093E><U+0928><U+0935><U+0924><U+093E> <U+0915><U+0940> <U+0938><U+091A><U+094D><U+091A><U+0940> <U+0938><U+0947><U+0935><U+093E> <U+0939><U+0948>... https://t.co/nPUMI9GNXY",FALSE,43578,NA,2020-04-09 12:14:23,FALSE,NA,"1248222727795687430",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","narendramodi",5189,FALSE,FALSE,NA,NA
"160","<U+0915><U+094B><U+0930><U+094B><U+0928><U+093E> <U+092E><U+0939><U+093E><U+092E><U+093E><U+0930><U+0940> <U+0915><U+0947> <U+0938><U+092E><U+092F> <U+0926><U+0947><U+0936> <U+0938><U+0947><U+0935><U+093E> <U+0915><U+093E> <U+092F><U+0939> <U+090F><U+0915> <U+0905><U+0928><U+0941><U+092A><U+092E> <U+0909><U+0926><U+093E><U+0939><U+0930><U+0923> <U+0939><U+0948><U+0964> https://t.co/iQmBtOROoh",FALSE,54282,NA,2020-04-09 12:14:06,FALSE,NA,"1248222654596710403",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","narendramodi",6541,FALSE,FALSE,NA,NA
"161","Good effort. https://t.co/MG8lM3uKB4",FALSE,34459,NA,2020-04-09 12:13:51,FALSE,NA,"1248222590839091201",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","narendramodi",3776,FALSE,FALSE,NA,NA
"162","The role played by Saints, Seers, Community Organisations in serving society is extremely valuable. Their spirit of… https://t.co/zcqbAExzuC",FALSE,38324,NA,2020-04-09 12:11:54,TRUE,NA,"1248222102148136962",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","narendramodi",5709,FALSE,FALSE,NA,NA
"163","Spoke on phone to President Yoweri Museveni about the challenges arising out of the COVID-19 pandemic.  India will… https://t.co/uH1LgMALcj",FALSE,67330,NA,2020-04-09 12:11:04,TRUE,NA,"1248221893649293312",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","narendramodi",7418,FALSE,FALSE,NA,NA
"164","Had a telephone conversation with President @moonriver365 on the prevailing COVID-19 situation and how we can fight… https://t.co/hAqHJz5AmN",FALSE,33636,NA,2020-04-09 11:34:56,TRUE,NA,"1248212798141652992",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","narendramodi",5046,FALSE,FALSE,NA,NA
"165","This is very important to do.

Remember, Aarogya Setu is more effective when more people around you download it.… https://t.co/q7I6PfZdcH",FALSE,29807,NA,2020-04-09 11:25:31,TRUE,NA,"1248210429299412992",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","narendramodi",4341,FALSE,FALSE,NA,NA
"166","Tracks the spread of COVID-19 and notifies you if someone around you is suffering from it.

Also lists help-desk nu… https://t.co/LGXyKhYgRz",FALSE,14660,NA,2020-04-09 11:24:58,TRUE,NA,"1248210291306844160",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","narendramodi",2402,FALSE,FALSE,NA,NA
"167","Only feeling scared of COVID-19 will not help.

We have to take the right precautions and fight this pandemic. 

Aa… https://t.co/gjGQIJJqjP",FALSE,19957,NA,2020-04-09 11:24:18,TRUE,NA,"1248210122838433794",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","narendramodi",3253,FALSE,FALSE,NA,NA
"168","Helping others is an essential part of India’s culture. People from all sections of society have been working towar… https://t.co/ibTd1WrFGL",FALSE,63859,NA,2020-04-09 11:22:36,TRUE,NA,"1248209695917010947",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","narendramodi",7857,FALSE,FALSE,NA,NA
"169","Shri TV Babu did commendable work at the grassroots level in Kerala. His efforts to serve the poor and further soci… https://t.co/R2Q8tJ5fvc",FALSE,64896,NA,2020-04-09 07:53:06,TRUE,NA,"1248156971724713984",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","narendramodi",6765,FALSE,FALSE,NA,NA
"170","The courage of @crpfindia is widely known. On CRPF Valour Day today, I salute this brave force and remember the bra… https://t.co/D5d50O35Jq",FALSE,76248,NA,2020-04-09 06:50:49,TRUE,NA,"1248141299863044096",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","narendramodi",9322,FALSE,FALSE,NA,NA
"171","Fully agree with you President @realDonaldTrump. Times like these bring friends closer. The India-US partnership is… https://t.co/qlj0zliauu",FALSE,178296,NA,2020-04-09 04:46:53,TRUE,NA,"1248110109487591424",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",34684,FALSE,FALSE,NA,NA
"172","Commendable contribution by @bseindia and its employees in this hour of need. It will benefit many Indians. https://t.co/5MyzE3FZkA",FALSE,33729,NA,2020-04-08 17:21:32,FALSE,NA,"1247937636825628672",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",4006,FALSE,FALSE,NA,NA
"173","A compassionate gesture by Zoho Corp. Adds immense power in defeating COVID-19 pandemic. https://t.co/0W7ZS8o1HZ",FALSE,47441,NA,2020-04-08 17:21:01,FALSE,NA,"1247937505439010818",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",5344,FALSE,FALSE,NA,NA
"174","The support shown by corporate India in the battle against COVID-19 is appreciable. Wonderful of @VedantaLimited to… https://t.co/eKw0k8SVya",FALSE,34972,NA,2020-04-08 17:20:34,TRUE,NA,"1247937390838087680",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",4933,FALSE,FALSE,NA,NA
"175","Had an in-depth interaction with leaders of various political parties earlier today. Leaders shared their views on… https://t.co/jeD5E0wZxW",FALSE,57372,NA,2020-04-08 13:49:43,TRUE,NA,"1247884329662820355",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",6750,FALSE,FALSE,NA,NA
"176","<U+0939><U+094B> <U+0938><U+0915><U+0924><U+093E> <U+0939><U+0948> <U+0915><U+093F> <U+092F><U+0939> <U+0915><U+093F><U+0938><U+0940> <U+0915><U+0940> <U+0938><U+0926><U+093F><U+091A><U+094D><U+091B><U+093E> <U+0939><U+094B>, <U+0924><U+094B> <U+092D><U+0940> <U+092E><U+0947><U+0930><U+093E> <U+0906><U+0917><U+094D><U+0930><U+0939> <U+0939><U+0948> <U+0915><U+093F> <U+092F><U+0926><U+093F> <U+0938><U+091A><U+092E><U+0941><U+091A> <U+092E><U+0947><U+0902> <U+0906><U+092A><U+0915><U+0947> <U+092E><U+0928> <U+092E><U+0947><U+0902> <U+0907><U+0924><U+0928><U+093E> <U+092A><U+094D><U+092F><U+093E><U+0930> <U+0939><U+0948> <U+0914><U+0930> <U+092E><U+094B><U+0926><U+0940> <U+0915><U+094B> <U+0938><U+092E><U+094D>… https://t.co/35RPN9lvM1",FALSE,168044,"narendramodi",2020-04-08 11:28:11,TRUE,"1247848709527711749","1247848711490682880","18839785","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",29997,FALSE,FALSE,NA,NA
"177","<U+092E><U+0947><U+0930><U+0947> <U+0927><U+094D><U+092F><U+093E><U+0928> <U+092E><U+0947><U+0902> <U+0932><U+093E><U+092F><U+093E> <U+0917><U+092F><U+093E> <U+0939><U+0948> <U+0915><U+093F> <U+0915><U+0941><U+091B> <U+0932><U+094B><U+0917> <U+092F><U+0939> <U+092E><U+0941><U+0939><U+093F><U+092E> <U+091A><U+0932><U+093E> <U+0930><U+0939><U+0947> <U+0939><U+0948><U+0902> <U+0915><U+093F> 5 <U+092E><U+093F><U+0928><U+091F> <U+0916><U+0921><U+093C><U+0947> <U+0930><U+0939><U+0915><U+0930> <U+092E><U+094B><U+0926><U+0940> <U+0915><U+094B> <U+0938><U+092E><U+094D><U+092E><U+093E><U+0928><U+093F><U+0924> <U+0915><U+093F><U+092F><U+093E> <U+091C><U+093E><U+090F><U+0964> <U+092A><U+0939><U+0932><U+0940> <U+0928><U+091C><U+0930>… https://t.co/hTa3koIZ8D",FALSE,206317,NA,2020-04-08 11:28:10,TRUE,NA,"1247848709527711749",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",34021,FALSE,FALSE,NA,NA
"178","Aarogya Setu is an important step in our fight against COVID-19. By leveraging technology, it provides important in… https://t.co/xsqkEE7PU2",FALSE,90748,NA,2020-04-08 09:19:14,TRUE,NA,"1247816258571165697",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","narendramodi",20413,FALSE,FALSE,NA,NA
"179","<U+0939><U+0928><U+0941><U+092E><U+093E><U+0928> <U+091C><U+092F><U+0902><U+0924><U+0940> <U+0915><U+0947> <U+092A><U+093E><U+0935><U+0928> <U+0905><U+0935><U+0938><U+0930> <U+092A><U+0930> <U+0926><U+0947><U+0936><U+0935><U+093E><U+0938><U+093F><U+092F><U+094B><U+0902> <U+0915><U+094B> <U+0939><U+093E><U+0930><U+094D><U+0926><U+093F><U+0915> <U+0936><U+0941><U+092D><U+0915><U+093E><U+092E><U+0928><U+093E><U+090F><U+0902><U+0964> <U+092D><U+0915><U+094D><U+0924><U+093F>, <U+0936><U+0915><U+094D><U+0924><U+093F>, <U+0938><U+092E><U+0930><U+094D><U+092A><U+0923> <U+0914><U+0930> <U+0905><U+0928><U+0941><U+0936><U+093E><U+0938><U+0928> <U+0915><U+0947> <U+092A><U+094D><U+0930><U+0924><U+0940><U+0915> <U+092A><U+0935><U+0928><U+092A><U+0941><U+0924><U+094D><U+0930>… https://t.co/aTYcfLajZo",FALSE,301996,NA,2020-04-08 01:23:22,TRUE,NA,"1247696506129448965",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",38834,FALSE,FALSE,NA,NA
"180","Deeply anguished by the passing away of Indian-American journalist Mr. Brahm Kanchibotla. He will be remembered for… https://t.co/gNAAYsr17N",FALSE,50490,NA,2020-04-08 01:17:53,TRUE,NA,"1247695126572314624",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",6544,FALSE,FALSE,NA,NA
"181","<U+0926><U+0947><U+0936><U+0935><U+093E><U+0938><U+093F><U+092F><U+094B><U+0902> <U+0915><U+0940> <U+092F><U+0939><U+0940> <U+0935><U+094B> <U+092D><U+093E><U+0935><U+0928><U+093E> <U+0939><U+0948>, <U+091C><U+094B> <U+0915><U+094B><U+0930><U+094B><U+0928><U+093E> <U+092E><U+0939><U+093E><U+092E><U+093E><U+0930><U+0940> <U+0915><U+0947> <U+0938><U+092E><U+092F> <U+0938><U+092C><U+0938><U+0947> <U+092C><U+0921><U+093C><U+093E> <U+0938><U+0902><U+092C><U+0932> <U+0939><U+0948><U+0964> #IndiaFightsCorona https://t.co/ija18XLrJ2",FALSE,144004,NA,2020-04-07 16:38:17,FALSE,NA,"1247564362216165377",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",18327,FALSE,FALSE,NA,NA
"182","You can be distant and you can be social.

A great video with relevant messages. Have a look. https://t.co/acVZRoF1Yd",FALSE,85113,NA,2020-04-07 12:21:13,FALSE,NA,"1247499668310773760",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","narendramodi",11802,FALSE,FALSE,NA,NA
"183","Spoke to His Majesty Sultan of Oman about COVID-19 and how to limit its impact.  Also expressed thanks for HM's per… https://t.co/s7Iu1tV3fw",FALSE,43976,NA,2020-04-07 11:43:03,TRUE,NA,"1247490066382909441",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","narendramodi",5414,FALSE,FALSE,NA,NA
"184","Exchanged thoughts with @SwedishPM Stefan Lofven about the COVID-19 pandemic and ways to fight it.  We agreed to ex… https://t.co/dFpGQnkBcK",FALSE,32662,NA,2020-04-07 11:42:09,TRUE,NA,"1247489840280522752",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","narendramodi",4250,FALSE,FALSE,NA,NA
"185","Always better to take that extra precaution. Will help you and those around you.

I commend the @timesofindia group… https://t.co/j7ds0uVXC1",FALSE,30364,NA,2020-04-07 07:27:20,TRUE,NA,"1247425711754719232",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","narendramodi",4527,FALSE,FALSE,NA,NA
"186","Outstanding gesture by the @DalmiaBharat Group. Every contribution matters and will lead to a healthier India.… https://t.co/5g3gfczvMD",FALSE,23245,NA,2020-04-07 07:26:36,TRUE,NA,"1247425528455262208",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","narendramodi",3046,FALSE,FALSE,NA,NA
"187","I appreciate the Zee Group for contributing to PM-CARES. This will make our fight against COVID-19 even stronger.… https://t.co/7NxeJ7dsys",FALSE,28522,NA,2020-04-07 07:25:45,TRUE,NA,"1247425313308434432",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","narendramodi",4016,FALSE,FALSE,NA,NA
"188","<U+092B><U+093F><U+0930> <U+092E><U+0941><U+0938><U+094D><U+0915><U+0941><U+0930><U+093E><U+090F><U+0917><U+093E> <U+0907><U+0902><U+0921><U+093F><U+092F><U+093E>...

<U+092B><U+093F><U+0930> <U+091C><U+0940><U+0924> <U+091C><U+093E><U+090F><U+0917><U+093E> <U+0907><U+0902><U+0921><U+093F><U+092F><U+093E>...

India will fight. India will win! 

Good initiative by our film… https://t.co/8nQMHFCb7N",FALSE,108945,NA,2020-04-07 03:00:10,TRUE,NA,"1247358476851937280",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",18406,FALSE,FALSE,NA,NA
"189","This #WorldHealthDay, let us also ensure we follow practices like social distancing which will protect our own live… https://t.co/k18mwEug24",FALSE,61102,NA,2020-04-07 02:55:46,TRUE,NA,"1247357369643708416",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",8284,FALSE,FALSE,NA,NA
"190","130 <U+0915><U+0930><U+094B><U+0921><U+093C> <U+0926><U+0947><U+0936><U+0935><U+093E><U+0938><U+093F><U+092F><U+094B><U+0902> <U+0915><U+0940> <U+092E><U+0939><U+093E><U+0936><U+0915><U+094D><U+0924><U+093F> <U+0915><U+0947> <U+092E><U+0939><U+093E><U+092A><U+094D><U+0930><U+092F><U+093E><U+0938> <U+0938><U+0947> <U+091C><U+0928><U+094D><U+092E><U+0947> <U+092E><U+0939><U+093E><U+092A><U+094D><U+0930><U+0915><U+093E><U+0936> <U+0928><U+0947> <U+0926><U+0947><U+0936> <U+0915><U+094B> <U+0932><U+0902><U+092C><U+0940> <U+0932><U+0921><U+093C><U+093E><U+0908> <U+0915><U+0947> <U+0932><U+093F><U+090F> <U+0924><U+0948><U+092F><U+093E><U+0930> <U+0915><U+093F><U+092F><U+093E> <U+0939><U+0948><U+0964> 

<U+0906><U+091C> <U+0926><U+0947>… https://t.co/n2K2V0jfs7",FALSE,62881,NA,2020-04-06 13:15:45,TRUE,NA,"1247151005856182272",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","narendramodi",8130,FALSE,FALSE,NA,NA
"191","Spoke on phone to PM @ScottMorrisonMP of Australia. We agreed to cooperate against COVID-19, including through coll… https://t.co/jRBn6L1981",FALSE,66642,NA,2020-04-06 13:14:31,TRUE,NA,"1247150695775481857",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",7518,FALSE,FALSE,NA,NA
"192","Addressing BJP Karyakartas. #BJPat40 https://t.co/aTZDkj3AA4",FALSE,42424,NA,2020-04-06 06:19:36,FALSE,NA,"1247046278778769409",NA,"<a href=""https://periscope.tv"" rel=""nofollow"">Periscope</a>","narendramodi",8374,FALSE,FALSE,NA,NA
"193","My address to BJP Karyakartas begins at 11:45 AM. Do watch.",FALSE,101759,NA,2020-04-06 06:13:04,FALSE,NA,"1247044633785442308",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",8253,FALSE,FALSE,NA,NA
"194","<U+0938><U+092D><U+0940> <U+0926><U+0947><U+0936><U+0935><U+093E><U+0938><U+093F><U+092F><U+094B><U+0902> <U+0915><U+094B> <U+092E><U+0939><U+093E><U+0935><U+0940><U+0930> <U+091C><U+092F><U+0902><U+0924><U+0940> <U+0915><U+0940> <U+0939><U+093E><U+0930><U+094D><U+0926><U+093F><U+0915> <U+0936><U+0941><U+092D><U+0915><U+093E><U+092E><U+0928><U+093E><U+090F><U+0902><U+0964> <U+0938><U+0924><U+094D><U+092F>, <U+0905><U+0939><U+093F><U+0902><U+0938><U+093E>, <U+0924><U+094D><U+092F><U+093E><U+0917> <U+0914><U+0930> <U+0924><U+092A><U+0938><U+094D><U+092F><U+093E> <U+092A><U+0930> <U+0906><U+0927><U+093E><U+0930><U+093F><U+0924> <U+0909><U+0928><U+0915><U+093E> <U+091C><U+0940><U+0935><U+0928> <U+0939><U+0930> <U+0915><U+093F><U+0938><U+0940> <U+0915><U+0947>… https://t.co/PKVHTPKjjf",FALSE,221604,NA,2020-04-06 03:04:48,TRUE,NA,"1246997255631941632",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",23928,FALSE,FALSE,NA,NA
"195","<U+092D><U+093E><U+091C><U+092A><U+093E> <U+0915><U+093E> 40<U+0935><U+093E><U+0902> <U+0938><U+094D><U+0925><U+093E><U+092A><U+0928><U+093E> <U+0926><U+093F><U+0935><U+0938> <U+0910><U+0938><U+0947> <U+0938><U+092E><U+092F> <U+092E><U+0947><U+0902> <U+0906><U+092F><U+093E> <U+0939><U+0948>, <U+091C><U+092C> <U+0926><U+0947><U+0936> COVID-19 <U+0938><U+0947> <U+0932><U+0921><U+093C> <U+0930><U+0939><U+093E> <U+0939><U+0948><U+0964> <U+092E><U+0948><U+0902> <U+0915><U+093E><U+0930><U+094D><U+092F><U+0915><U+0930><U+094D><U+0924><U+093E><U+0913><U+0902> <U+0938><U+0947> <U+0906><U+0917><U+094D><U+0930><U+0939> <U+0915><U+0930><U+0924><U+093E> <U+0939><U+0942><U+0902>… https://t.co/CLsUYzgFTP",FALSE,19283,"narendramodi",2020-04-06 03:03:35,TRUE,"1246996829599744000","1246996950836101120","18839785","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",3650,FALSE,FALSE,NA,NA
"196","<U+091C><U+092C> <U+092D><U+0940> @BJP4India <U+0915><U+094B> <U+0938><U+0947><U+0935><U+093E> <U+0915><U+0930><U+0928><U+0947> <U+0915><U+093E> <U+092E><U+094C><U+0915><U+093E> <U+092E><U+093F><U+0932><U+093E>, <U+092A><U+093E><U+0930><U+094D><U+091F><U+0940> <U+0928><U+0947> <U+0938><U+0941><U+0936><U+093E><U+0938><U+0928> <U+0914><U+0930> <U+0917><U+0930><U+0940><U+092C><U+094B><U+0902> <U+0915><U+0947> <U+0938><U+0936><U+0915><U+094D><U+0924><U+093F><U+0915><U+0930><U+0923> <U+092A><U+0930> <U+091C><U+094B><U+0930> <U+0926><U+093F><U+092F><U+093E><U+0964> <U+092A><U+093E><U+0930><U+094D><U+091F><U+0940> <U+0915><U+0947> <U+0938><U+093F><U+0926><U+094D><U+0927><U+093E><U+0902>… https://t.co/EaVJLT0zyD",FALSE,22848,"narendramodi",2020-04-06 03:03:06,TRUE,"1246996826420465664","1246996829599744000","18839785","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",3584,FALSE,FALSE,NA,NA
"197","<U+092D><U+093E><U+091C><U+092A><U+093E> <U+0915><U+0947> <U+0938><U+094D><U+0925><U+093E><U+092A><U+0928><U+093E> <U+0926><U+093F><U+0935><U+0938> <U+092A><U+0930> @BJP4India <U+0915><U+0947> <U+0938><U+092D><U+0940> <U+0915><U+093E><U+0930><U+094D><U+092F><U+0915><U+0930><U+094D><U+0924><U+093E><U+0913><U+0902> <U+0915><U+094B> <U+092C><U+0939><U+0941><U+0924>-<U+092C><U+0939><U+0941><U+0924> <U+0936><U+0941><U+092D><U+0915><U+093E><U+092E><U+0928><U+093E><U+090F><U+0902><U+0964> <U+0907><U+0938> <U+0905><U+0935><U+0938><U+0930> <U+092A><U+0930> <U+0909><U+0928> <U+0938><U+092C><U+0915><U+094B> <U+092E><U+0947><U+0930><U+0940> <U+0935><U+093F><U+0928><U+092E><U+094D><U+0930> <U+0936><U+094D><U+0930>… https://t.co/CuPuhxwNyB",FALSE,71609,NA,2020-04-06 03:03:06,TRUE,NA,"1246996826420465664",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",10167,FALSE,FALSE,NA,NA
"198","We mark our Party’s 40th Anniversary when India is battling COVID-19. I appeal to BJP Karyakartas to follow the set… https://t.co/mXFeYKxLox",FALSE,29737,NA,2020-04-06 03:01:05,TRUE,NA,"1246996320469921792",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",4687,FALSE,FALSE,NA,NA
